author_id,name,birth_year
45877,Douglas Davies,1971
45878,Susan Smith,1980
45879,Robert Case,1954
45880,Russell Goodman,1968
45881,Zachary Jones,1984
45882,Jennifer Ryan,1952
45883,Amber Wood,1988
45884,Christopher Day,1948
45885,Christopher Cobb,1940
45886,Anthony Ryan,1942
45887,Michael Williams,1941
45888,Jonathan Smith,1967
45889,Colleen Murray PhD,1983
45890,Tiffany Morrison,1954
45891,Susan Cooper,1971
45892,Richard Smith,1952
45893,Rhonda King,1970
45894,Donald Mitchell,1962
45895,Stephen Marshall,1974
45896,Sara Coleman,1957
45897,Cynthia Sanchez,1982
45898,Laura Ferguson,1953
45899,Bill Potter,1955
45900,Evan Howard,1988
45901,Nicholas Nelson,1944
45902,Mr. Juan Freeman,1983
45903,Hannah Combs,1961
45904,Brent Mcknight,1986
45905,Sean Perry,1989
45906,Toni Thomas,1966
45907,Joseph Andrews,1960
45908,Katelyn Webb,1985
45909,Brian Roman,1950
45910,George Brooks,1947
45911,Robert Bradford,1964
45912,Mark Craig,1981
45913,Carolyn Gamble,1967
45914,Amy Bailey,1983
45915,Sharon Hanson,1973
45916,Cody Anderson,1984
45917,Katherine Gordon,1981
45918,Cody Carpenter,1954
45919,Cheryl Payne,1944
45920,Erin Garcia,1964
45921,Jay Drake,1947
45922,Paul Le,1977
45923,Mr. Jesus Barrett,1966
45924,Anthony Smith,1945
45925,Brittany Rodriguez,1953
45926,Christopher Sanders,1985
45927,Dennis Hunter,1977
45928,Gregory Wilkinson,1964
45929,Nathaniel West,1983
45930,Nicholas Stewart,1984
45931,Andre Obrien,1970
45932,Christopher Hamilton,1950
45933,Elizabeth Ingram,1968
45934,Patrick Hill,1993
45935,Nicole Page,1965
45936,Emily Ortega,1948
45937,Kelly Greene,1965
45938,Ana Delacruz,1940
45939,Richard Acevedo Jr.,1963
45940,Trevor Wong,1974
45941,Jennifer Cobb,1989
45942,Lauren Sutton,1983
45943,Mary Hansen,1970
45944,Nicholas Walton,1970
45945,Joshua Martinez,1957
45946,William Tran,1982
45947,Eric Payne,1972
45948,Stephanie Taylor,1960
45949,Ashley Tucker,1953
45950,Alyssa Marshall,1974
45951,Kyle Harvey,1990
45952,Madison Henry,1979
45953,Steve Sosa,1988
45954,Christine Holmes,1980
45955,John Webb,1978
45956,Gregory Beltran,1944
45957,Michael Walker,1987
45958,David Lane,1984
45959,Danielle Wood,1955
45960,Miguel Arnold,1962
45961,Nicholas Porter,1964
45962,Kimberly Gaines,1987
45963,Timothy Robinson,1947
45964,John Logan,1970
45965,Kelly Glenn,1975
45966,Brett Beck,1958
45967,Lori Dawson,1963
45968,Judy Cole,1946
45969,Evan Schmidt,1966
45970,Donna Marshall,1983
45971,Timothy Lopez,1942
45972,Nicholas Warren,1979
45973,Kathryn Bennett,1942
45974,Brian Allen,1966
45975,Nathan Rivera,1941
45976,William Summers,1954
45977,Michael Lawson,1994
45978,Lee Cole,1969
45979,Robert Hatfield,1983
45980,Audrey Barnes,1960
45981,Crystal Tanner,1958
45982,James Christensen,1944
45983,Margaret Charles,1957
45984,Valerie Bryant,1960
45985,Eric Solomon,1990
45986,Rebecca Dixon,1964
45987,Mitchell Ingram,1954
45988,Larry Davidson,1942
45989,Glen Gray,1945
45990,Lisa Johnson,1956
45991,Mike Conley,1990
45992,Valerie Wilson,1940
45993,Stephen Ingram,1960
45994,Jesse Stephenson,1967
45995,Alexis Sanchez,1978
45996,Mario Williams,1991
45997,Jeffrey Brown,1940
45998,Patricia Taylor,1941
45999,Krista Nelson,1962
46000,Laura Harris,1974
46001,Melinda Flores,1961
46002,Abigail Henderson MD,1960
46003,Tamara Washington,1984
46004,Dwayne Acosta,1950
46005,Joshua Atkins,1977
46006,Ruth Diaz,1957
46007,Walter Rogers,1957
46008,Kathy Rodriguez,1963
46009,Emily Freeman,1975
46010,Pamela Harris DDS,1995
46011,Amy Martinez,1975
46012,David Scott,1992
46013,Kimberly Hampton,1954
46014,Sandy Robbins,1963
46015,Tiffany Gutierrez,1962
46016,Ashley Mitchell,1953
46017,Michael Mcgrath,1989
46018,William Sullivan,1995
46019,Stacie Foster,1993
46020,Victoria Davis,1987
46021,Lisa Walker,1964
46022,Megan Lara,1940
46023,Steven Mejia,1962
46024,Eric Walker,1965
46025,Courtney King,1963
46026,John Patton,1954
46027,Susan Wade,1960
46028,Lindsay Cervantes,1990
46029,Jessica Williams,1958
46030,Yvonne Diaz,1974
46031,Mary Davis,1972
46032,Adriana Gillespie,1961
46033,Nicholas Daniel,1982
46034,Stephanie Conway,1956
46035,Rhonda Smith,1981
46036,Robin Lutz,1950
46037,Joseph Cervantes IV,1992
46038,Kimberly Reed,1995
46039,Lisa Horton,1992
46040,Patricia Dean,1950
46041,Erika Ibarra,1975
46042,Megan Adams,1950
46043,Lauren Edwards,1974
46044,Christine Ellis,1963
46045,Matthew Payne,1955
46046,Ashley Brooks,1973
46047,Michael Miller,1951
46048,Nicholas Salazar,1944
46049,Dawn Reid,1960
46050,Victor Robertson,1957
46051,Dana Phelps MD,1947
46052,Ryan Green,1990
46053,Dr. Tiffany Williams MD,1973
46054,Jennifer Newman,1953
46055,Eric Atkinson,1978
46056,Jonathan Ross,1946
46057,Mary Whitaker,1940
46058,Andrea Curry,1946
46059,Wendy Dunn,1950
46060,Spencer Gomez,1968
46061,Ryan Pearson,1973
46062,Nicole Peters,1976
46063,Elizabeth Figueroa,1983
46064,Wyatt Edwards MD,1973
46065,Caroline Baxter,1940
46066,Valerie Schneider,1991
46067,Jennifer Spence,1971
46068,Autumn Anderson,1985
46069,Michael Roy,1958
46070,Jennifer Winters,1957
46071,John Walker,1946
46072,David Gutierrez,1965
46073,Michael Mcneil,1980
46074,John Potter,1990
46075,Heather Lewis,1943
46076,Kathleen Mcdonald,1964
46077,Diana Lutz,1984
46078,Leslie Anderson,1957
46079,Erin Holmes,1960
46080,Marvin Fisher,1992
46081,Robert Weaver,1954
46082,Sharon Oconnor,1968
46083,Philip Thomas DVM,1977
46084,Tracy Brown,1973
46085,Stephanie Brown,1986
46086,Melissa Higgins,1969
46087,Richard Jones,1994
46088,Deborah Rodriguez,1971
46089,Nicole Hudson,1971
46090,Gary King,1949
46091,Meghan Tate,1983
46092,Lauren Smith,1972
46093,Jesus Griffin,1958
46094,Carrie Howard,1945
46095,Michael Johnson,1952
46096,Miss Kathleen Taylor,1960
46097,Brian Dean,1947
46098,Dale Leach,1982
46099,Emily Vaughn,1985
46100,Jodi Jennings,1974
46101,Jennifer Andersen,1987
46102,Michael Juarez,1972
46103,Patrick Edwards,1973
46104,Christina Vargas,1945
46105,Janet Torres,1995
46106,Brian Kane,1941
46107,Chad Carr,1977
46108,Sharon Montoya,1952
46109,Janet Wilson,1976
46110,Lori King,1990
46111,Lisa Harris,1953
46112,Jill Campbell,1992
46113,Sarah Smith,1953
46114,Norma Moran,1995
46115,Christina Cummings,1966
46116,Tracy Harrington,1946
46117,Breanna Thompson,1986
46118,David Brooks,1993
46119,James Hart,1984
46120,Alexis Kim,1944
46121,Michael Mills,1958
46122,Alisha Graham,1984
46123,Jessica Green,1960
46124,Justin Zimmerman,1986
46125,Jessica Olson,1957
46126,Alice Perez,1994
46127,Michelle Phillips,1972
46128,Michael Henry,1993
46129,Benjamin Ballard,1976
46130,Lindsay Brown,1968
46131,Paul Baker,1953
46132,Donna Wood,1948
46133,Shawn Smith II,1959
46134,Sharon Mills,1968
46135,Jordan Ramsey,1954
46136,Tony Raymond,1986
46137,Katrina Weber,1951
46138,Daniel Brown,1987
46139,Lauren Williams,1983
46140,Aaron Estrada,1977
46141,Stephanie Williams,1963
46142,Allen Gordon,1952
46143,Jacob Johnson,1964
46144,Lance Roberts,1942
46145,Christopher Kaufman,1987
46146,Sherri Lewis,1940
46147,Haley Robbins,1958
46148,Christopher Yang,1989
46149,Amanda Martin,1967
46150,Matthew Diaz,1945
46151,Danielle Hunter,1974
46152,Allen Stanley,1995
46153,James Miller,1958
46154,Nichole Mitchell,1969
46155,Erik Potter,1969
46156,Heather Hanson,1960
46157,Madeline Willis,1971
46158,Michael Green,1948
46159,Jill Walker,1944
46160,Samantha Peterson,1978
46161,Miss Rebecca Barton DDS,1981
46162,Mariah Barnett,1956
46163,Cheryl Walker,1941
46164,James Baker,1986
46165,Laura Wallace,1988
46166,Jackie Baker,1991
46167,Kenneth Richardson,1991
46168,Alan Bautista,1969
46169,Lisa Jimenez,1986
46170,Robert Harding,1983
46171,Jennifer Macdonald DVM,1982
46172,Richard Stewart,1993
46173,Rebecca Holland,1993
46174,Elizabeth Burke,1960
46175,Kathleen Duncan,1964
46176,Sonia Moore,1943
46177,Sara Smith,1948
46178,Ariana Lee,1969
46179,Lori Grimes,1963
46180,Joshua Carlson,1956
46181,Susan Silva,1965
46182,Amy Underwood,1992
46183,David Grimes,1995
46184,Christopher Mathis,1988
46185,John Anderson,1954
46186,Stephen Mills,1947
46187,Maria Williamson,1976
46188,Brett Lopez,1972
46189,Kathy Johnson,1942
46190,Francisco Jones,1994
46191,Andrew Bowen,1973
46192,Janice Lewis,1966
46193,Christopher Ortiz,1962
46194,Nicole Hart,1948
46195,Kelsey Cruz,1943
46196,Tommy Thomas MD,1989
46197,Jesse Whitaker,1965
46198,Erin Miller,1984
46199,Kara Marsh,1975
46200,Mrs. Erika Estrada,1992
46201,Shannon Kirk,1944
46202,Christopher Robertson,1962
46203,Diana Chavez,1964
46204,Melanie Salazar,1947
46205,Craig Cook,1970
46206,Sandra Beck,1940
46207,Cody Sawyer,1990
46208,Mark Fox,1961
46209,Anthony Anderson,1956
46210,Daniel Hernandez,1966
46211,Jerry Petersen,1979
46212,Lindsay Hansen,1971
46213,Daniel Collins,1957
46214,Tammy Carter,1940
46215,Laura Stevenson,1986
46216,Larry Gibson,1953
46217,Lindsey Torres,1983
46218,Wanda Pierce,1982
46219,Sandra Bailey,1944
46220,Sarah Hoover,1986
46221,Antonio Perez,1956
46222,Brittany Baldwin,1986
46223,Jane Garcia,1966
46224,Darren Perez,1987
46225,Brandon Flores,1944
46226,Cathy Morrison,1983
46227,Michele Molina,1962
46228,Brandon Bush,1949
46229,Kyle Valentine,1974
46230,Laura Walker,1949
46231,Adrian Dixon,1945
46232,Curtis Barrera,1967
46233,Sarah Lewis,1968
46234,Nicholas Gonzalez,1981
46235,Cathy Whitney,1992
46236,Brian Torres,1990
46237,Gregory Livingston,1944
46238,Michael Brooks,1951
46239,Monica Myers,1974
46240,Eric Dean,1973
46241,Robert Stokes,1959
46242,Juan Moore,1948
46243,Megan Daniels,1952
46244,Nicole Garza,1947
46245,Melissa Hahn,1950
46246,Eric Bass,1975
46247,Julie Ruiz,1944
46248,Jason Davis,1985
46249,Erika Davis,1989
46250,Nicole Coleman,1958
46251,Gary Vazquez,1956
46252,Cheryl Barton,1974
46253,Michael Parsons,1967
46254,Lisa Reyes,1957
46255,Michelle Guerra,1980
46256,Jill Baker,1945
46257,Kenneth Young,1947
46258,Alexandra Burgess,1989
46259,Anne Moore,1981
46260,Amanda Palmer,1970
46261,Lisa Smith,1985
46262,Melanie Thomas,1952
46263,Angela Williams,1987
46264,Amy Jones,1959
46265,Steven Rose,1973
46266,Austin Davis,1941
46267,Daniel Bond,1978
46268,Hannah Alvarado,1954
46269,Cody Keller,1993
46270,Anna Mcmillan,1944
46271,Tammy Dawson,1958
46272,Joshua Cuevas,1967
46273,Alexis Brown,1969
46274,Theresa Brooks,1944
46275,Peter Bean,1947
46276,Sarah Mccoy,1970
46277,John Rogers,1969
46278,Laura Shah,1975
46279,Daniel Harvey,1971
46280,Christie Cook,1983
46281,Jennifer Conner,1983
46282,Ann Cardenas,1954
46283,Megan Owens,1962
46284,Joe Johnson,1987
46285,Rachel Kemp,1960
46286,Daniel Daugherty,1973
46287,Thomas Wagner,1985
46288,Heather Carlson,1955
46289,Aaron White,1963
46290,Barbara Stewart,1972
46291,Crystal Herrera,1973
46292,Kevin Cochran,1980
46293,Brenda Gibson,1972
46294,Curtis Ellis,1992
46295,Stephen Friedman,1989
46296,Jonathon Rice,1957
46297,Tyler Reyes,1978
46298,Henry Smith,1944
46299,Julia Hernandez,1978
46300,Melissa Lee,1977
46301,Jessica Summers,1953
46302,Jessica Stout,1985
46303,Paige Pratt,1977
46304,Hannah Smith,1969
46305,Rachel Mcdonald,1947
46306,Sandra Kelly,1968
46307,Michael Perry,1958
46308,Yolanda Dyer,1962
46309,Ashley Cummings,1943
46310,Nicole Everett,1953
46311,Travis Bryant,1949
46312,Anne Meyer,1980
46313,Calvin Anderson,1956
46314,Thomas Marquez,1968
46315,Elaine Santos,1971
46316,Andrew Jackson,1988
46317,Linda Ferguson,1956
46318,Charles Hansen,1941
46319,Robert Wright,1979
46320,Christopher Davidson,1991
46321,Regina Thomas,1952
46322,Rodney Shaw,1978
46323,Randall Summers,1981
46324,Robert Kelley,1961
46325,Jonathan Davis IV,1957
46326,Omar Brock,1967
46327,Patrick Lowery,1945
46328,Miranda Watkins,1940
46329,Jennifer Beltran,1954
46330,Sandra Carroll,1980
46331,Steve Hansen,1986
46332,Kevin Newton,1984
46333,Nicholas Gonzalez,1970
46334,Derek Williams,1986
46335,Barbara Hays,1959
46336,Juan Nelson,1990
46337,Cody Beltran,1962
46338,Brianna Newton,1973
46339,Joseph Garcia,1955
46340,Katherine Saunders,1955
46341,Katie Rice,1994
46342,David Cameron,1966
46343,Ariel Brown,1940
46344,Alexander Guzman,1980
46345,Monica Floyd,1992
46346,Wesley Brooks,1974
46347,Laura Olson,1954
46348,Crystal Davis,1993
46349,Molly Johnson,1949
46350,Kim Mitchell,1977
46351,Timothy Welch,1977
46352,Lisa Berry,1992
46353,Stephanie Lopez,1982
46354,Jodi Martinez,1960
46355,Justin Guerrero,1941
46356,Carolyn Richards,1977
46357,Charles Baldwin,1994
46358,Carrie Delgado,1945
46359,Russell Perez,1967
46360,Leslie Ortega,1989
46361,Caleb Rhodes,1965
46362,Devin Garcia DVM,1967
46363,Audrey Banks,1995
46364,Ryan Edwards,1951
46365,Cathy Curry,1979
46366,Nathan Lane,1984
46367,Emily Massey,1957
46368,Vickie Morrison,1963
46369,Lori Clay,1942
46370,Toni Robinson,1965
46371,Kendra Garza,1961
46372,Steven Zamora,1982
46373,Dylan Goodman,1991
46374,Abigail Miller,1964
46375,Amanda Wheeler,1981
46376,Tara Gibson,1971
46377,Mrs. Latoya Jordan,1988
46378,Cynthia Leach,1959
46379,Sarah Gross,1940
46380,Ashley Reed,1951
46381,Sandra Sanders,1987
46382,Charles Carpenter,1993
46383,Elizabeth Meyer,1966
46384,Karen Mendoza,1987
46385,Andrew Williams,1963
46386,Colleen Rose,1969
46387,Mark Cain,1975
46388,Mr. Lawrence Cooper,1994
46389,Christopher Wright,1989
46390,Joseph Leonard,1956
46391,Tammy Prince,1945
46392,Crystal Davenport,1968
46393,Elizabeth Young,1954
46394,Austin Davis,1977
46395,Donna Miller,1973
46396,Darlene Robinson,1980
46397,Deanna Smith,1942
46398,Tyler Bell,1965
46399,Tami Dickson,1955
46400,Robert Gallagher,1971
46401,Susan Nguyen,1990
46402,Haley Brown,1993
46403,Mark Vance,1976
46404,Debra Waller,1958
46405,Tiffany Thompson,1963
46406,Brandon Bean,1991
46407,Gregory Hill,1982
46408,Kelly Wells,1957
46409,Kevin Mccoy,1953
46410,Tracey Fields,1972
46411,David Jones,1965
46412,Nathan Frank,1995
46413,Bailey Knight,1954
46414,Jason Taylor,1989
46415,Scott Hernandez,1977
46416,Christina Butler,1948
46417,Beth Mullins,1944
46418,Timothy Matthews,1940
46419,Stephanie Lee,1988
46420,Joseph Thomas,1993
46421,Erin Arnold DVM,1962
46422,Allison Greer,1984
46423,Sheri Meyer,1978
46424,Jessica Wells,1947
46425,Sean Carter,1944
46426,Brittany Larson,1986
46427,Chad Wade,1971
46428,Joy Nguyen,1993
46429,Eric Gentry,1946
46430,Anna Chavez,1988
46431,Dr. Melissa Page,1969
46432,Angela Hunter,1945
46433,Lauren Acosta,1971
46434,Joshua Edwards,1941
46435,Cindy Gordon,1953
46436,Deanna Gomez,1969
46437,Angela Williams,1970
46438,Kelly Hall,1969
46439,Michael Jones,1945
46440,Sarah Gomez,1942
46441,Kelly Jacobs III,1968
46442,Ian Miller,1972
46443,Alexandria Wright,1988
46444,Ronald Martin,1969
46445,Michael Crosby,1946
46446,Brandon Campos,1981
46447,Megan Grant,1974
46448,Julie Harris,1990
46449,Michele Murray,1986
46450,Joshua Bradley,1995
46451,Cynthia Webb,1955
46452,Scott Powell,1990
46453,Marc Anderson,1941
46454,Maria Coleman,1974
46455,Megan Pruitt,1971
46456,Samantha David,1963
46457,Heather Moreno,1982
46458,Jonathan Reyes,1968
46459,Stacie Andrade,1976
46460,Caleb Allen,1971
46461,Sean Green,1991
46462,Jason Tyler,1977
46463,Diane Forbes,1988
46464,Manuel Vaughan,1956
46465,Willie Stewart,1980
46466,James Wiggins,1949
46467,Dustin Weber,1971
46468,Kyle Smith,1951
46469,Shannon Chapman,1961
46470,Sue Johnson,1955
46471,Christine Chapman,1992
46472,Joe Miles,1977
46473,Thomas Taylor,1988
46474,Gary Hall,1948
46475,Melissa Montgomery,1975
46476,Nicholas Allen,1974
46477,Samantha Whitaker,1982
46478,George Murphy,1951
46479,Veronica Daniels,1958
46480,Rebecca Reynolds,1986
46481,Christopher Williams,1990
46482,Steven Ray,1990
46483,Ian Sims,1979
46484,Karen Sosa,1995
46485,James Rosales,1982
46486,Brenda Lewis,1972
46487,Kristen Taylor,1973
46488,Annette Neal,1981
46489,Clinton Burke,1979
46490,John Martinez,1962
46491,Robert Anderson,1961
46492,Amanda Mcbride,1971
46493,Brent Cook,1983
46494,Jacqueline Mcneil,1963
46495,Krystal Dominguez,1959
46496,Joseph Smith,1961
46497,Stephen Williams,1984
46498,Benjamin Everett,1942
46499,Melinda Figueroa,1993
46500,Joseph Ritter,1942
46501,Andrew Carson,1954
46502,Gerald Williamson,1952
46503,Jessica Coleman,1993
46504,David Walker,1982
46505,Andrea Cohen,1948
46506,Brent Parker,1972
46507,Joseph Mcpherson,1988
46508,Mr. William Peterson,1953
46509,Mary Bentley,1950
46510,Stephanie Moore,1978
46511,Laura Lambert,1962
46512,Jake Wright,1980
46513,Rachel Wright,1940
46514,Katherine Acosta,1975
46515,Wendy Mendoza,1974
46516,Gregory Morris,1985
46517,April Fisher,1960
46518,Sabrina Anderson,1941
46519,Michelle Branch,1959
46520,Jocelyn Lopez,1968
46521,Joel Barker,1980
46522,Stephen Brown,1944
46523,Tiffany Cooper,1978
46524,James Weaver,1950
46525,Stanley Fox,1963
46526,Kayla Gray,1986
46527,Kenneth Reynolds,1963
46528,Annette Cabrera,1973
46529,Jeremiah Morrison,1944
46530,Lisa Wilson,1949
46531,Jennifer Barnes,1960
46532,Samantha Jennings,1988
46533,Donald Parker,1973
46534,Caleb Norton,1977
46535,John Jacobson,1956
46536,Ashley Crosby,1962
46537,Yolanda Alexander,1993
46538,Todd Adams,1960
46539,Kristen Hernandez,1949
46540,Christopher Berry,1971
46541,Morgan Hess,1986
46542,Jeff Cooper,1949
46543,Jennifer Weaver,1975
46544,Brittany Anderson,1994
46545,Crystal Buchanan,1951
46546,Stephanie Sims,1968
46547,Katelyn Peterson,1947
46548,Tanya Ramos,1983
46549,Yvonne Hudson,1967
46550,Jordan Walter,1940
46551,Felicia Lynch,1958
46552,Beth Trujillo,1992
46553,Kathy Thomas,1941
46554,Larry Huffman,1948
46555,Michael Cortez MD,1983
46556,Katherine Baker,1992
46557,Mario Murray,1988
46558,Kimberly Hunter,1972
46559,Tammy Cook,1941
46560,Keith Horton,1961
46561,Mary Jones,1973
46562,Chad Fitzgerald,1963
46563,Kelly Cooley,1995
46564,Roy Cooper,1941
46565,Kathleen Shaw,1964
46566,Alicia Baker,1957
46567,Jonathan Park,1965
46568,Amy Jordan,1961
46569,Stacy Gomez,1975
46570,Patricia Walker,1969
46571,Daniel Miller,1949
46572,Virginia Johnson,1967
46573,Bryan Bowman,1961
46574,Eric Rodriguez DVM,1963
46575,Michael Holder,1952
46576,Julie Clark,1940
46577,Scott Harris,1988
46578,Robert Schultz,1960
46579,George Hopkins,1974
46580,Kim Wilkins,1995
46581,Bobby Reid,1992
46582,David Williams,1969
46583,Lisa Williams,1943
46584,Joshua Best,1995
46585,Cheyenne Andersen,1977
46586,James Knox,1941
46587,Elizabeth Watson,1988
46588,Christina Stanley,1977
46589,Casey Davidson,1987
46590,Timothy Hodge,1943
46591,Ashley Garcia,1977
46592,Gregory Castillo,1990
46593,Daniel Haley,1991
46594,Adrian Boyer,1965
46595,Diane Washington,1957
46596,Patricia Morrison,1959
46597,Heather Richardson,1945
46598,Ryan Bentley,1962
46599,Andrew Miller,1948
46600,Natalie Brown,1986
46601,Christopher Caldwell,1952
46602,Robert Richardson,1941
46603,Jason Higgins,1953
46604,Heather Miller,1989
46605,James Beck,1981
46606,Marcus Soto,1971
46607,Allen Cohen,1990
46608,Russell Wilkerson,1979
46609,Joseph Young,1993
46610,Lorraine Scott,1992
46611,Melissa Huang,1976
46612,Diane Hernandez,1970
46613,Megan Smith,1983
46614,Heather Foster,1951
46615,Richard Hernandez,1981
46616,Kevin Dixon,1991
46617,Stephen Gonzales,1973
46618,Carlos Horton,1988
46619,Angel Oneill,1991
46620,Thomas Fox,1978
46621,Angela Carroll,1976
46622,Mary Hampton,1952
46623,Samantha Williams DVM,1943
46624,Eric Brown,1940
46625,Brandon Dunlap,1979
46626,Christopher Gates,1950
46627,Brooke Walton,1970
46628,Craig Evans,1942
46629,Mark Rodriguez,1992
46630,James Mcdonald,1964
46631,Alexander Glover,1988
46632,Shannon White,1982
46633,Samantha Davis DDS,1974
46634,Marissa Morales,1989
46635,Sarah Johnson,1980
46636,Ashley Hutchinson,1966
46637,Jonathan Liu,1954
46638,Robert Williams DDS,1957
46639,Jason Leblanc,1977
46640,Michael Young,1968
46641,Edwin Duncan,1945
46642,Justin Hill,1954
46643,John George,1951
46644,Mitchell Jackson,1981
46645,Debbie Kim,1978
46646,Stephanie Blackwell,1949
46647,Anthony Castillo,1940
46648,Erin Hernandez,1968
46649,Jessica Martin,1942
46650,Robert Peterson,1946
46651,Donald Walton,1955
46652,Jason Johnson,1991
46653,Denise Brown,1986
46654,Richard Hudson,1985
46655,Jeffrey Singleton,1958
46656,Jerry Davis II,1967
46657,Tracie Wood,1951
46658,Angela Hendricks,1965
46659,Patricia Mccullough,1986
46660,Robert Adams,1984
46661,Andrew Perkins,1983
46662,Michelle Anderson,1940
46663,Michael Burton,1945
46664,Daniel Gutierrez,1959
46665,Erin Mills,1965
46666,Peggy Johnson,1973
46667,David Garcia,1958
46668,Dana Rogers,1960
46669,Theresa Maldonado,1964
46670,Patricia Ortiz,1987
46671,Melissa Aguilar,1951
46672,Jason Lang,1952
46673,Austin Meyer,1979
46674,Rachael Davis,1973
46675,Barbara Brown,1953
46676,Gabriel Robinson,1995
46677,Wayne Rivera,1961
46678,Molly Butler,1970
46679,Stephanie Gonzales,1992
46680,James Campbell,1966
46681,Robert Washington,1956
46682,Catherine Allen,1991
46683,David Rodgers,1940
46684,Gail Salinas,1975
46685,Pamela Hayes,1976
46686,Albert Sanchez,1952
46687,Dawn Morrison DDS,1952
46688,Briana Fernandez,1986
46689,Kristi Rosales,1972
46690,Julia Herrera,1974
46691,Bruce Beck,1962
46692,Howard Clark,1994
46693,Jason Meyer,1966
46694,Charlene Baker,1984
46695,Debra Cook,1975
46696,Mike Marsh,1957
46697,Frank Singleton,1981
46698,Ashley Bates,1964
46699,Taylor Parker,1973
46700,Amanda Mendez,1959
46701,Jim Huber,1982
46702,James Andrade,1995
46703,Danielle Santiago,1963
46704,Kayla Gallagher,1972
46705,Carol Davis,1978
46706,Mary Brown,1982
46707,Dorothy Walsh,1993
46708,Diane Nelson,1952
46709,Tyler Velazquez,1947
46710,Jason Steele,1988
46711,John Johnson,1981
46712,Todd Stein,1991
46713,Marissa Freeman,1980
46714,Barbara Mullins,1979
46715,Deanna Gonzalez DVM,1960
46716,Tracy Tucker,1965
46717,Angela Smith,1977
46718,Mark Lowery,1943
46719,Jason Vazquez,1946
46720,Ryan Taylor,1942
46721,Sherri Barron,1991
46722,Stacey Adams,1953
46723,Elizabeth Robinson,1976
46724,Amy Lang,1950
46725,Edward Lee,1958
46726,Bradley Williams,1949
46727,Ryan Mitchell,1967
46728,John Harris,1945
46729,Scott Diaz,1957
46730,Tracey Baldwin MD,1947
46731,Brenda May,1953
46732,Cody Sandoval,1955
46733,Monica Ruiz,1978
46734,James Cain,1980
46735,Lisa Lewis,1988
46736,Sara Campbell,1977
46737,Martha Clark,1943
46738,Theresa Hoffman,1967
46739,Michael Gilmore,1982
46740,Maxwell Wells,1976
46741,Amanda Johnson,1993
46742,Dr. David Bailey MD,1974
46743,Daniel Brown,1942
46744,Jason Carlson,1955
46745,Amanda Delacruz,1983
46746,Dr. Shannon White MD,1964
46747,Paige Lambert,1974
46748,Angela Parker,1990
46749,Zachary James,1958
46750,Edward Stewart,1979
46751,Jorge Black,1988
46752,Jessica Odom,1966
46753,Victoria Weber,1953
46754,Dr. Sheri Bell,1988
46755,Michael Alvarez,1966
46756,Jody Washington,1978
46757,Bradley Rogers,1980
46758,James Gutierrez,1995
46759,Keith Flores,1964
46760,Kathy Knight,1961
46761,Mrs. Belinda Walker,1991
46762,Nancy Lee,1945
46763,Rachel Russell,1945
46764,Angela Jones,1942
46765,Jack Flores,1993
46766,Richard Howe,1982
46767,Karen Pollard,1953
46768,Sara Patterson,1968
46769,Michael Dean,1945
46770,Joann Sawyer DDS,1992
46771,Maria Zimmerman,1960
46772,Todd Ali,1944
46773,Nancy Parks,1978
46774,Kyle Ortiz,1985
46775,Janice Mcknight,1965
46776,Wesley Barrett,1961
46777,Sara Walker,1965
46778,Scott Beltran,1946
46779,Jeanne Figueroa,1964
46780,Kathryn Stevens,1942
46781,James Mann,1980
46782,Michael Hooper,1992
46783,Andrea Smith,1970
46784,Christine Scott,1989
46785,Sara Rios,1977
46786,Jeffrey Porter,1957
46787,Andrew Johnson,1947
46788,Amy Holmes,1989
46789,Michael Nguyen,1976
46790,Rebecca Rose,1994
46791,Brenda Benitez,1960
46792,Jeffrey Mccormick,1961
46793,Noah Gill,1948
46794,Mariah Gutierrez,1973
46795,Jaime Miller,1954
46796,Holly Shea,1964
46797,Joshua Phillips,1941
46798,Amanda Lynch,1987
46799,Kathleen Ford,1967
46800,Steve Murray,1963
46801,Elijah Martin,1987
46802,Anna Alvarado,1949
46803,Rita Barton,1963
46804,Kimberly Petty,1985
46805,Christopher Johnson,1970
46806,Mr. Thomas Oliver,1984
46807,Laura Smith,1993
46808,Michael Lee,1962
46809,Devin Ward,1988
46810,Deborah Jones,1968
46811,Tabitha Cook,1960
46812,Mrs. Shelby Johnson,1950
46813,Tracey Parker,1994
46814,Rachel Anderson,1956
46815,Mrs. Sheryl Berg,1955
46816,Jessica Saunders,1993
46817,Heather Reynolds,1984
46818,Aaron Liu,1986
46819,Brittany Wolfe DDS,1973
46820,Jason Jackson,1993
46821,Nathaniel Brown,1968
46822,Zachary Crawford,1975
46823,Barbara Maldonado,1968
46824,James Moran,1981
46825,Cynthia Rodriguez,1976
46826,Brian Mullins,1985
46827,Melanie Davis,1957
46828,Ronnie Wilson,1941
46829,Lisa Underwood,1971
46830,Lynn Hawkins,1966
46831,Anthony Morrison,1968
46832,Jonathon Harris,1956
46833,Angel Rivas,1942
46834,Lauren Rice,1975
46835,Anthony White,1963
46836,Frank Dodson,1949
46837,Paige Hawkins,1992
46838,Bradley Young,1992
46839,Christopher Morris,1983
46840,Jonathan Curtis,1992
46841,Patricia Dean,1942
46842,Daniel Hickman,1964
46843,Tonya Spencer,1986
